时间,标题,链接
2025-07-31 15:03:54,在全国生态环境保护大会上的讲话,http://politics.people.com.cn/n1/2025/0731/c1024-40533781.html
2025-07-31 14:14:25,国家能源局：上半年全国能源供应充足 助力经济回升向好,http://finance.people.com.cn/n1/2025/0731/c1004-40533734.html
2025-07-31 14:14:25,国家能源局：我国新型储能装机规模占全球总装机比例超40%,http://finance.people.com.cn/n1/2025/0731/c1004-40533733.html
2025-07-31 11:34:36,《工程管理前沿》（英文刊）关注实现碳中和的储能技术,http://hb.people.com.cn/n2/2025/0731/c194063-41308726.html
2025-07-31 09:59:59,安徽向前丨颍上好“风光”,http://zj.people.com.cn/n2/2025/0731/c186327-41308513.html
2025-07-31 09:11:56,能源央企全力确保电力应供尽供、稳发满发,http://finance.people.com.cn/n1/2025/0731/c1004-40533444.html
2025-07-31 08:55:41,安徽向前丨颍上好“风光”,http://ah.people.com.cn/n2/2025/0731/c227131-41308298.html
2025-07-31 08:49:36,点“数”成金，数字经济加速跑（“十四五”，我们见证这些“第一”②）,http://jl.people.com.cn/n2/2025/0731/c349771-41308280.html
2025-07-31 08:34:15,点“数”成金，数字经济加速跑（“十四五”，我们见证这些“第一”②）,http://yn.people.com.cn/n2/2025/0731/c378440-41308218.html
2025-07-31 08:20:19,点“数”成金，数字经济加速跑,http://kpzg.people.com.cn/n1/2025/0731/c404214-40533203.html
2025-07-31 08:02:38,刘宁王凯会见国家电网公司董事长张智刚总经理庞骁刚,http://henan.people.com.cn/n2/2025/0731/c351638-41308066.html
2025-07-31 07:35:21,点“数”成金，数字经济加速跑（“十四五”，我们见证这些“第一”②）,http://sc.people.com.cn/n2/2025/0731/c345167-41308042.html
2025-07-30 17:12:30,天津蓟州罗庄子镇、下营镇所有村庄全部复电,http://tj.people.com.cn/n2/2025/0730/c408648-41307879.html
2025-07-30 17:07:15,第三届世界科学智能大赛圆满落幕,http://finance.people.com.cn/n1/2025/0730/c1004-40532964.html
2025-07-30 16:03:41,国网新乡供电公司：采集终端改造项目首阶段收官 赋能智能电网建设,http://henan.people.com.cn/n2/2025/0730/c378397-41307757.html
2025-07-29 10:05:05,清梦三峡“AI赋能·科创未来”社会实践活动启动,http://sd.people.com.cn/n2/2025/0729/c386785-41306107.html
2025-07-29 09:53:16,2025世界人工智能大会：AI科技盛宴，赋能千行百业,http://zj.people.com.cn/n2/2025/0729/c186327-41306083.html
2025-07-29 09:15:29,宁夏出台2025年度充电基础设施建设实施方案,http://nx.people.com.cn/n2/2025/0729/c192482-41305933.html
2025-07-29 09:02:46,宁夏奋力打好能源安全绿色发展攻坚战,http://nx.people.com.cn/n2/2025/0729/c192482-41305884.html
2025-07-29 08:43:56,宁波七措并举大力提振和扩大消费,http://zj.people.com.cn/n2/2025/0729/c186327-41305802.html
2025-07-29 08:07:44,“零碳算法”形成“博鳌标准”,http://hi.people.com.cn/n2/2025/0729/c231190-41305631.html
2025-07-29 07:54:48,国网四川电力打造服务高质量发展新引擎,http://sc.people.com.cn/n2/2025/0729/c379470-41305596.html
2025-07-28 15:50:27,落地明月湖 国网（重庆）科技创新产业园如何建？,http://cq.people.com.cn/n2/2025/0728/c365412-41305244.html
2025-07-28 14:38:01,算力与电力如何“共舞”？这份报告详解AI时代能源优化路径,http://sh.people.com.cn/n2/2025/0728/c134768-41305092.html
2025-07-28 14:12:10,南方电网亮相2025世界人工智能大会 发布多项AI成果,http://finance.people.com.cn/n1/2025/0728/c1004-40531156.html
2025-07-28 13:30:39,风光资源“深加工”成吉林振兴重要抓手,http://jl.people.com.cn/n2/2025/0728/c349771-41305045.html
2025-07-28 12:15:53,2025世界人工智能大会：AI科技盛宴，赋能千行百业,http://sh.people.com.cn/n2/2025/0728/c134768-41305025.html
2025-07-28 10:59:36,凉山新时代职校首期电力产业工人培训班开班 52名学员开启12天技能培训,http://sc.people.com.cn/n2/2025/0728/c345167-41304929.html
2025-07-28 10:21:10,“不停电”背后的科技密码,http://hb.people.com.cn/n2/2025/0728/c192237-41304885.html
2025-07-27 09:07:51,积极服务重大战略 助力保障能源安全（走企业，看高质量发展）,http://zj.people.com.cn/n2/2025/0727/c186327-41304023.html
2025-07-27 08:42:19,积极服务重大战略 助力保障能源安全（走企业，看高质量发展）,http://gs.people.com.cn/n2/2025/0727/c183342-41303960.html
2025-07-27 08:17:07,积极服务重大战略 助力保障能源安全（走企业，看高质量发展）,http://cpc.people.com.cn/n1/2025/0727/c64387-40530239.html
2025-07-27 08:06:51,积极服务重大战略 助力保障能源安全（走企业，看高质量发展）,http://hb.people.com.cn/n2/2025/0727/c192237-41303907.html
2025-07-27 05:36:09,积极服务重大战略 助力保障能源安全（走企业，看高质量发展）,http://finance.people.com.cn/n1/2025/0727/c1004-40530191.html
2025-07-25 17:45:08,高新发展、川投能源、京东方能源签署战略协议 共建新型储能示范项目,http://sc.people.com.cn/n2/2025/0725/c345509-41303169.html
2025-07-24 17:03:25,北京产权交易所服务清洁能源产业融资超千亿元,http://bj.people.com.cn/n2/2025/0724/c82839-41301918.html
2025-07-24 16:36:25,重庆电专三下乡：对话青年电力人 赓续“三块石”电力精神,http://cq.people.com.cn/n2/2025/0724/c401602-41301864.html
2025-07-24 11:24:41,国网新源控股有限公司增资扩股项目签约,http://finance.people.com.cn/n1/2025/0724/c1004-40528829.html
2025-07-24 11:09:12,安徽砀山：电力专项监督 保证群众利益,http://ah.people.com.cn/n2/2025/0724/c374164-41301466.html
2025-07-24 09:05:22,陈小江艾尔肯·吐尼亚孜在喀什克孜勒苏和兵团草湖项目区调研,http://xj.people.com.cn/n2/2025/0724/c186332-41301156.html
2025-07-23 16:59:53,擦亮美丽中国底色 绿色金融助力经济社会绿色转型,http://finance.people.com.cn/n1/2025/0723/c1004-40528224.html
2025-07-23 12:17:05,为西藏高质量发展注入“绿色动能”,http://xz.people.com.cn/n2/2025/0723/c138901-41300299.html
2025-07-23 09:10:14,疆电奔涌势如虹,http://xj.people.com.cn/n2/2025/0723/c186332-41299854.html
2025-07-23 09:01:49,统一电力市场建设迈出关键步伐,http://finance.people.com.cn/n1/2025/0723/c1004-40527848.html
2025-07-23 08:47:19,国家电网：上半年完成固定资产投资超过2700亿元 同比增长11.7%,http://finance.people.com.cn/n1/2025/0723/c1004-40527751.html
2025-07-22 16:15:31,江苏如东“超级充电宝”助力迎峰度夏,http://js.people.com.cn/n2/2025/0722/c360301-41299232.html
2025-07-21 10:14:10,2025光热与新型储能高质量发展交流会举办,http://finance.people.com.cn/n1/2025/0721/c1004-40526365.html
2025-07-19 11:23:33,上半年新疆引进区外到位资金超5300亿元,http://xj.people.com.cn/n2/2025/0719/c186332-41296339.html
2025-07-18 15:12:39,我国提出的全球首个电力储能用超级电容器国际标准成功立项,http://finance.people.com.cn/n1/2025/0718/c1004-40525063.html
2025-07-17 21:44:55,四川电网用电负荷创新高 多项举措保迎峰度夏电力供应,http://sc.people.com.cn/n2/2025/0717/c379469-41294455.html
2025-07-17 14:49:51,“获得电力”的鄂尔多斯答卷,http://nm.people.com.cn/n2/2025/0717/c408132-41294120.html
2025-07-17 09:57:21,蒙城供电公司：数据驱动问题诊断 赋能电网精准规划,http://ah.people.com.cn/n2/2025/0717/c227767-41293810.html
2025-07-17 09:34:59,成都电网负荷创历史新高 多措并举保障电力供应,http://sc.people.com.cn/n2/2025/0717/c379469-41293729.html
2025-07-17 07:59:09,数字能源先锋城市建设的创新密码,http://kpzg.people.com.cn/n1/2025/0717/c404214-40523632.html
2025-07-17 07:49:39,突破7000万千瓦 四川电网用电负荷创新高,http://sc.people.com.cn/n2/2025/0717/c379470-41293299.html
2025-07-15 17:00:26,宁夏产业招商：资源富集 区位优越 产业坚实 政策优惠,http://nx.people.com.cn/n2/2025/0715/c192493-41291917.html
2025-07-15 16:28:41,向“绿”向“新” 科技创新推动传统煤电转型升级,http://finance.people.com.cn/n1/2025/0715/c1004-40522201.html
2025-07-15 09:11:45,海拔3700米的“电力密码”,http://qh.people.com.cn/n2/2025/0715/c181467-41291284.html
2025-07-15 09:01:57,电网遥感卫星虚拟星座试运行,http://finance.people.com.cn/n1/2025/0715/c1004-40521849.html
2025-07-15 08:48:53,安徽：融资租赁 助企向“新”而行,http://ah.people.com.cn/n2/2025/0715/c358428-41291156.html
2025-07-14 10:31:03,“电龙”环塔 势贯南疆,http://xj.people.com.cn/n2/2025/0714/c186332-41290373.html
2025-07-14 10:20:29,新疆推出21条措施提升新能源产业发展韧性,http://xj.people.com.cn/n2/2025/0714/c186332-41290346.html
2025-07-14 08:47:37,人民日报看新疆丨五千多个日夜，建成“环沙海”电网,http://xj.people.com.cn/n2/2025/0714/c186332-41290135.html
2025-07-14 08:23:49,山西省<em>新</em><em>型</em><em>电</em><em>力</em><em>系</em><em>统</em>产教融合共同体成立,http://sx.people.com.cn/n2/2025/0714/c189130-41290046.html
2025-07-14 08:07:32,4197公里“能量环”！我国最大盆地超高压电力环网贯通,http://kpzg.people.com.cn/n1/2025/0714/c404214-40520761.html
2025-07-14 08:03:54,塔里木盆地装上了电力“能量环”,http://society.people.com.cn/n1/2025/0714/c1008-40520749.html
2025-07-14 07:39:08,全国统一电力市场建设迈出重要一步（锐财经）,http://sc.people.com.cn/n2/2025/0714/c345167-41289895.html
2025-07-14 05:55:47,全国统一电力市场建设迈出重要一步（锐财经）,http://finance.people.com.cn/n1/2025/0714/c1004-40520709.html
2025-07-14 05:52:08,五千多个日夜，建成“环沙海”电网,http://finance.people.com.cn/n1/2025/0714/c1004-40520671.html
2025-07-13 17:21:12,上半年藤县签约项目总投资达268.57亿元,http://gx.people.com.cn/n2/2025/0713/c390191-41289787.html
2025-07-13 14:30:40,新疆环塔里木盆地750千伏输变电工程全线贯通,http://politics.people.com.cn/n1/2025/0713/c1001-40520579.html
2025-07-13 09:21:23,最大放电功率803.59万千瓦！ 山东新型储能集中调用规模刷新全国省级电网纪录,http://sd.people.com.cn/n2/2025/0713/c166192-41289631.html
2025-07-13 08:38:48,上半年陇电外送量超330亿千瓦时,http://gs.people.com.cn/n2/2025/0713/c183283-41289546.html
2025-07-12 15:30:38,“五冶造”冲刺亮相世运会,http://sc.people.com.cn/n2/2025/0712/c345167-41289335.html
2025-07-12 11:27:10,兵团党委常委会召开会议 落实第十次全国对口支援新疆工作会议部署要求,http://xj.people.com.cn/n2/2025/0712/c186332-41289271.html
2025-07-12 10:18:48,跨电网经营区常态化电力交易机制出台,http://gd.people.com.cn/n2/2025/0712/c123932-41289215.html
2025-07-12 08:45:41,跨电网经营区常态化电力交易机制出台,http://yn.people.com.cn/n2/2025/0712/c378440-41289069.html
2025-07-12 08:39:40,跨电网经营区常态化电力交易机制出台,http://gs.people.com.cn/n2/2025/0712/c183342-41289049.html
2025-07-12 08:25:51,跨电网经营区常态化电力交易机制出台,http://hb.people.com.cn/n2/2025/0712/c192237-41288992.html
2025-07-12 08:24:55,跨电网经营区常态化电力交易机制出台,http://cpc.people.com.cn/n1/2025/0712/c64387-40520108.html
2025-07-12 08:22:54,海南发布低碳岛建设方案 2030年前全省实现碳达峰,http://hi.people.com.cn/n2/2025/0712/c231190-41288982.html
2025-07-12 05:52:50,跨电网经营区常态化电力交易机制出台,http://finance.people.com.cn/n1/2025/0712/c1004-40520064.html
2025-07-11 18:13:01,海南电力供需已基本实现自我平衡 乡镇行政村通电率达100%,http://hi.people.com.cn/n2/2025/0711/c338424-41288797.html
2025-07-10 09:11:43,从“重数量”到“重质量” 技术成果加速向现实生产力转化,http://he.people.com.cn/n2/2025/0710/c192235-41286783.html
2025-07-10 07:58:05,近零碳示范区的绿色密码,http://yn.people.com.cn/n2/2025/0710/c378439-41286512.html
2025-07-09 09:12:16,因地制宜巧盘算 推动设备再利用（厉行节约 反对浪费）,http://yn.people.com.cn/n2/2025/0709/c378439-41285658.html
2025-07-09 08:32:15,因地制宜巧盘算 推动设备再利用（厉行节约 反对浪费）,http://cpc.people.com.cn/n1/2025/0709/c64387-40517672.html
2025-07-09 08:14:07,因地制宜巧盘算 推动设备再利用（厉行节约 反对浪费）,http://hb.people.com.cn/n2/2025/0709/c194063-41285430.html
2025-07-09 08:06:10,因地制宜巧盘算 推动设备再利用（厉行节约 反对浪费）,http://henan.people.com.cn/n2/2025/0709/c351638-41285375.html
2025-07-09 06:58:55,许昆林在国网江苏省电力公司走访慰问,http://js.people.com.cn/n2/2025/0709/c360300-41285289.html
2025-07-09 06:03:54,因地制宜巧盘算 推动设备再利用（厉行节约 反对浪费）,http://society.people.com.cn/n1/2025/0709/c1008-40517529.html
2025-07-08 17:10:11,聚焦医疗健康、电力能源 “中国数据街”高质量发展论坛成果丰硕,http://bj.people.com.cn/n2/2025/0708/c14540-41285163.html
2025-07-08 10:53:29,1774.15万千瓦！武汉电网负荷创下历史新高,http://hb.people.com.cn/n2/2025/0708/c192237-41284717.html
2025-07-08 07:36:45,部署电力建设、旅游高质量发展、教育强省等工作,http://hi.people.com.cn/n2/2025/0708/c231190-41284056.html
2025-07-07 09:36:18,国网安徽经研院：打好智库“组合拳” 扩大经研影响力,http://ah.people.com.cn/n2/2025/0707/c227767-41283356.html
2025-07-07 08:45:23,高速电力线载波通信技术实现规模化应用,http://finance.people.com.cn/n1/2025/0707/c1004-40515939.html
2025-07-04 17:22:54,推进67项电网度夏补强工程 北京电网保供增添新动能,http://bj.people.com.cn/n2/2025/0704/c14540-41281781.html
2025-07-04 09:47:33,内蒙古全力构建<em>新</em><em>型</em><em>电</em><em>力</em><em>系</em><em>统</em>和新型能源体系,http://nm.people.com.cn/n2/2025/0704/c196667-41281102.html
2025-07-04 09:18:44,国网吉林经研院完成公司“十四五”规划总结评估工作,http://jl.people.com.cn/n2/2025/0704/c349771-41281004.html
2025-07-04 08:52:59,坚定不移走生态优先绿色发展之路 在现代化新青海建设中奋力争先勇挑大梁,http://qh.people.com.cn/n2/2025/0704/c182775-41280916.html
2025-07-03 17:36:40,云南丽江：绿电赋能 点亮乡村振兴路,http://yn.people.com.cn/n2/2025/0703/c372456-41280477.html
2025-07-03 08:41:10,青海绿电外送范围扩展至16个省份,http://society.people.com.cn/n1/2025/0703/c1008-40513881.html
2025-07-03 08:15:01,行业探索以AI技术赋能运维效率提升,http://yn.people.com.cn/n2/2025/0703/c372455-41279594.html
2025-07-02 14:22:55,业界热议农村可再生能源发展：融合产业发展 助力乡村振兴,http://finance.people.com.cn/n1/2025/0702/c1004-40513491.html
2025-07-02 14:22:55,业界：加快构建<em>新</em><em>型</em><em>电</em><em>力</em><em>系</em><em>统</em> 助力能源保供与绿色发展,http://finance.people.com.cn/n1/2025/0702/c1004-40513490.html
2025-07-02 10:55:56,行业探索以AI技术赋能运维效率提升,http://finance.people.com.cn/n1/2025/0702/c1004-40513434.html
2025-07-02 10:55:36,“商博会是个了不起的平台”——2025（中国）亚欧商品贸易博览会综述（下）,http://xj.people.com.cn/n2/2025/0702/c186332-41278898.html
2025-07-02 09:26:14,包头美岱抽水蓄能电站获批,http://nm.people.com.cn/n2/2025/0702/c347186-41278672.html
2025-07-01 15:51:08,成都电网安全承载能力提升至2310万千瓦 年增13.2%,http://sc.people.com.cn/n2/2025/0701/c345167-41277759.html
2025-07-01 09:21:26,从商博会看新疆机遇——2025（中国）亚欧商品贸易博览会综述,http://xj.people.com.cn/n2/2025/0701/c186332-41277178.html
2025-07-01 09:15:16,青海绿电外送范围扩展至16个省区市,http://qh.people.com.cn/n2/2025/0701/c378418-41277145.html
2025-06-30 20:49:09,内蒙古东部再添绿电枢纽 新能源外送通道全面贯通,http://nm.people.com.cn/n2/2025/0630/c196712-41276688.html
2025-06-30 15:40:33,广西电力职业技术学院“人工智能+”助力四维产业向新行,http://gx.people.com.cn/n2/2025/0630/c179462-41276382.html
2025-06-30 09:23:55,内蒙古疾驰新型储能新赛道,http://nm.people.com.cn/n2/2025/0630/c196667-41275853.html
2025-06-30 09:04:13,张家口加速构建千万千瓦级储能基地,http://he.people.com.cn/n2/2025/0630/c192235-41275803.html
2025-06-29 09:03:09,加快构建新型能源体系 2025能源产业生态论坛在昌平举办,http://bj.people.com.cn/n2/2025/0629/c14540-41275158.html
2025-06-28 14:29:09,成都高埂220千伏输变电工程投运,http://sc.people.com.cn/n2/2025/0628/c345167-41274865.html
2025-06-28 10:01:24,新疆维吾尔自治区政府召开常务会议 研究稳就业稳经济推动高质量发展的若干措施等,http://xj.people.com.cn/n2/2025/0628/c186332-41274714.html
2025-06-28 04:30:50,一升一降，彰显能源转型新成就（锐财经）,http://finance.people.com.cn/n1/2025/0628/c1004-40510531.html
2025-06-27 17:28:44,政企携手共绘新篇——平江电力建设迈入协同发展快车道,http://hn.people.com.cn/n2/2025/0627/c356884-41274204.html
2025-06-27 14:41:18,光明大模型深度赋能 安徽电网加速“智变”,http://ah.people.com.cn/n2/2025/0627/c227767-41273800.html
2025-06-27 09:10:06,宁夏最大构网型共享储能电站项目开工,http://nx.people.com.cn/n2/2025/0627/c192482-41273270.html
2025-06-27 08:48:09,准确把握有利条件和战略任务加快构建新发展格局,http://theory.people.com.cn/n1/2025/0627/c40531-40509915.html
2025-06-27 08:22:19,宁夏单日新能源发电量占比创新高,http://kpzg.people.com.cn/n1/2025/0627/c404214-40509780.html
2025-06-26 17:59:03,2025（中国）亚欧商品贸易博览会吸引2800余家企业参展参会,http://finance.people.com.cn/n1/2025/0626/c1004-40509583.html
2025-06-26 16:35:58,安徽淮北：电力赋能重点项目建设 助力区域能源结构优化,http://ah.people.com.cn/n2/2025/0626/c358351-41272647.html
2025-06-26 10:43:34,激发新活力 共享新机遇——写在2025（中国）亚欧商品贸易博览会开幕之际,http://xj.people.com.cn/n2/2025/0626/c186332-41272233.html
2025-06-26 10:06:28,光伏全链闭环释放多重效益 绿色动能驱动能源强州建设,http://yn.people.com.cn/news/yunnan/n2/2025/0626/c403002-41272167.html
2025-06-26 08:16:29,16.4℃ 去年四川平均气温再创新高,http://sc.people.com.cn/n2/2025/0626/c345167-41271701.html
2025-06-25 16:05:11,趣逛2025商博会！这份攻略请收藏,http://xj.people.com.cn/n2/2025/0625/c394722-41271302.html
2025-06-25 08:33:19,2023年以来云南省新签约储能产业项目126个,http://yn.people.com.cn/n2/2025/0625/c378439-41270574.html
2025-06-25 08:20:14,江西省进一步完善工商业分时电价机制,http://jx.people.com.cn/n2/2025/0625/c186330-41270485.html
2025-06-24 16:04:25,郏县：力促项目建设招商引资“双提升”,http://henan.people.com.cn/n2/2025/0624/c378397-41270144.html
2025-06-24 15:38:58,国家级经开区绿色低碳发展投资促进交流活动在蓉举行,http://sc.people.com.cn/n2/2025/0624/c379469-41270099.html
2025-06-24 14:16:19,贵州电网公司：全力服务贵州新能源产业做强做优,http://gz.people.com.cn/n2/2025/0624/c222152-41269951.html
2025-06-23 08:03:24,新型储能建设跑出“加速度”,http://yn.people.com.cn/n2/2025/0623/c378439-41268043.html
2025-06-22 11:34:17,2025商博会新疆“十大产业集群”领域参展企业超千家,http://xj.people.com.cn/n2/2025/0622/c394722-41267836.html
2025-06-22 11:32:57,开放新疆 链动亚欧 2025商博会诚邀全球伙伴共启丝路新机遇,http://xj.people.com.cn/n2/2025/0622/c394722-41267835.html
2025-06-22 09:47:54,重庆储能产业如何抢占行业新风口,http://cq.people.com.cn/n2/2025/0622/c365402-41267778.html
2025-06-22 09:17:42,破局，举全区之力“突围”,http://nm.people.com.cn/n2/2025/0622/c196667-41267732.html
2025-06-21 10:01:47,兵团党委常委会召开会议 研究兵团绿色低碳转型、生态环境保护督察等工作,http://xj.people.com.cn/n2/2025/0621/c186332-41267268.html
2025-06-21 08:39:28,国网吴忠供电公司QC成果再夺国家电网公司一等奖殊荣,http://nx.people.com.cn/n2/2025/0621/c407413-41267061.html
2025-06-20 20:16:41,中国大唐集团有限公司亮相第9届南博会,http://yn.people.com.cn/n2/2025/0620/c372455-41266882.html
2025-06-20 16:00:21,填补空白！我国首台300兆瓦级变速抽蓄机组核心技术实现突破,http://sc.people.com.cn/n2/2025/0620/c345167-41266632.html
2025-06-20 15:41:34,市场监管总局：我国牵头3项电力储能国际标准发布,http://finance.people.com.cn/n1/2025/0620/c1004-40505345.html
2025-06-20 15:05:03,高寒地区首个！吉林省洮南市350兆瓦压缩空气储能绿色电站一体化示范项目开工,http://jl.people.com.cn/n2/2025/0620/c349771-41266507.html
2025-06-20 09:44:10,前5月绿电交易量超过2200亿千瓦时,http://sc.people.com.cn/n2/2025/0620/c345167-41266117.html
2025-06-20 09:29:46,前5月绿电交易量超过2200亿千瓦时,http://env.people.com.cn/n1/2025/0620/c1010-40505134.html
2025-06-20 09:11:41,前5月绿电交易量超过2200亿千瓦时,http://gs.people.com.cn/n2/2025/0620/c183342-41265991.html
2025-06-20 09:09:15,内蒙古首个能源电力企业产业科技创新联盟成立,http://nm.people.com.cn/n2/2025/0620/c196667-41265980.html
2025-06-20 09:05:49,推动车网互动加速跑（新知）,http://gs.people.com.cn/n2/2025/0620/c183343-41265963.html
2025-06-20 08:56:01,内蒙古发布十项科技“突围”代表性成果,http://nm.people.com.cn/n2/2025/0620/c196667-41265917.html
2025-06-20 08:42:01,中国新能源装机规模保持高速发展态势 统一市场建设仍存挑战,http://finance.people.com.cn/n1/2025/0620/c1004-40504888.html
2025-06-20 08:41:46,推动车网互动加速跑（新知）,http://qh.people.com.cn/n2/2025/0620/c181467-41265847.html
2025-06-20 08:18:27,推动车网互动加速跑（新知）,http://jl.people.com.cn/n2/2025/0620/c349771-41265706.html
2025-06-20 08:10:36,推动车网互动加速跑（新知）,http://hb.people.com.cn/n2/2025/0620/c194063-41265642.html
2025-06-20 08:07:04,推动车网互动加速跑（新知）,http://henan.people.com.cn/n2/2025/0620/c351638-41265624.html
2025-06-20 07:59:40,西藏首个塔式光热电站开建,http://kpzg.people.com.cn/n1/2025/0620/c404214-40504775.html
2025-06-20 05:39:56,推动车网互动加速跑（新知）,http://opinion.people.com.cn/n1/2025/0620/c1003-40504684.html
2025-06-20 05:03:52,前5月绿电交易量超过2200亿千瓦时,http://finance.people.com.cn/n1/2025/0620/c1004-40504646.html
2025-06-19 15:26:13,国网安徽经研院：聚焦主责主业 全链支撑<em>新</em><em>型</em><em>电</em><em>力</em><em>系</em><em>统</em>建设,http://ah.people.com.cn/n2/2025/0619/c227767-41265214.html
2025-06-18 16:00:47,青岛西海岸新区：电力配套工程攻坚冲刺，筑牢千亿产业用电根基,http://sd.people.com.cn/n2/2025/0618/c386785-41263983.html
2025-06-17 17:00:17,许继电气“牵手”同济大学 为电气技术革新与产业升级注入动能,http://henan.people.com.cn/n2/2025/0617/c378397-41262832.html
2025-06-17 08:55:30,看得见的进度条：广西项目建设持续升温,http://gx.people.com.cn/n2/2025/0617/c179430-41262103.html
2025-06-17 08:44:44,瞧瞧西部高校这些宝藏专业！,http://edu.people.com.cn/n1/2025/0617/c1006-40502173.html
2025-06-16 18:13:15,两岸专家学者探“电”：数智技术为能源电力装上“新引擎”,http://fj.people.com.cn/n2/2025/0616/c181466-41261672.html
2025-06-16 14:02:49,国网平凉供电公司：电力为翼 助推经济社会高质量发展,http://gs.people.com.cn/n2/2025/0616/c400745-41261272.html
2025-06-16 10:44:45,新疆电力量质同变,http://xj.people.com.cn/n2/2025/0616/c186332-41261106.html
2025-06-16 09:08:06,焕发转型发展新动能,http://sx.people.com.cn/n2/2025/0616/c189130-41260848.html
2025-06-16 07:59:12,华中地区首次实施构网型储能电站“黑启动”,http://kpzg.people.com.cn/n1/2025/0616/c404214-40501081.html
2025-06-14 16:09:01,高温预警 “电力精算师”助企提质增效,http://sc.people.com.cn/n2/2025/0614/c345167-41259966.html
2025-06-13 17:25:08,广东电网计量云平台：数智赋能电网新质变,http://finance.people.com.cn/n1/2025/0613/c1004-40500246.html
2025-06-13 11:11:22,马兴瑞主持召开自治区党委财经委员会会议,http://xj.people.com.cn/n2/2025/0613/c186332-41258902.html
2025-06-13 10:50:43,通辽市：全面深化能源改革 闯出高质量发展新路,http://nm.people.com.cn/n2/2025/0613/c408664-41258864.html
2025-06-13 10:29:00,成都市电力行业人民调解委员会正式启用,http://sc.people.com.cn/n2/2025/0613/c345167-41258798.html
2025-06-12 17:19:34,国网洛阳供电公司举办2025年社会责任发布会,http://henan.people.com.cn/n2/2025/0612/c378397-41258038.html
2025-06-12 15:35:42,构建“6618电亮+”党建赋能体系 凝心聚力推进事业高质量发展,http://gx.people.com.cn/n2/2025/0612/c179462-41257816.html
2025-06-12 09:55:24,第二届“一带一路”科技交流大会人工智能赋能可持续发展论坛在蓉举办,http://sc.people.com.cn/n2/2025/0612/c345167-41257444.html
2025-06-11 12:47:09,疆电千里耀山城,http://xj.people.com.cn/n2/2025/0611/c186332-41256530.html
2025-06-11 12:38:14,奋力做好资源优势转化大文章,http://xj.people.com.cn/n2/2025/0611/c186332-41256528.html
2025-06-11 11:12:31,国网三门峡供电公司：全方位护航新能源高效并网,http://henan.people.com.cn/n2/2025/0611/c378397-41256437.html
2025-06-11 08:29:38,【光明论坛】向新逐绿，提供更坚实的能源保障,http://theory.people.com.cn/n1/2025/0611/c40531-40498197.html
2025-06-11 07:31:10,迎峰度夏 重庆打出电力保供“组合拳”,http://cq.people.com.cn/n2/2025/0611/c365402-41255734.html
2025-06-10 08:03:55,我国首个大型锂钠混合储能站投产,http://kpzg.people.com.cn/n1/2025/0610/c404214-40497396.html
2025-06-10 06:05:15,深化产业融合 赋能经济社会高质量发展,http://finance.people.com.cn/n1/2025/0610/c1004-40497312.html
2025-06-09 17:19:09,广西电网：提升“获得电力” 赋能利企惠民,http://gx.people.com.cn/n2/2025/0609/c347802-41254396.html
2025-06-09 16:14:19,内蒙古通辽市：激发科技“向新力”打造“铝程碑”,http://nm.people.com.cn/n2/2025/0609/c408664-41254289.html
2025-06-09 10:54:29,时不我待有条不紊全力推进重大项目 为构建兵团现代化产业体系立柱架梁,http://xj.people.com.cn/n2/2025/0609/c186332-41253960.html
2025-06-09 10:33:15,新疆建成首个千万千瓦级纯光伏基地,http://xj.people.com.cn/n2/2025/0609/c186332-41253924.html
2025-06-08 16:32:43,2025“一带一路”电力及能源高级研讨项目启动,http://sd.people.com.cn/n2/2025/0608/c364532-41253270.html
2025-06-08 09:58:06,从“大国工程”看活力新疆,http://xj.people.com.cn/n2/2025/0608/c186332-41253157.html
2025-06-08 08:41:14,甘肃新能源装机突破7000万千瓦,http://gs.people.com.cn/n2/2025/0608/c183283-41253010.html
2025-06-06 17:03:03,储能电站、源网荷储一体化+AI虚拟电厂项目签约仪式举行,http://sc.people.com.cn/n2/2025/0606/c345167-41252184.html
2025-06-06 13:51:23,北京城市副中心绿心园区获国内首张净零排放碳中和认证证书,http://bj.people.com.cn/n2/2025/0606/c14540-41251856.html
2025-06-06 11:03:55,守护高原“红色小镇”文旅脉动,http://qh.people.com.cn/n2/2025/0606/c378418-41251727.html
2025-06-06 09:14:06,AI无人机首次用于电力线路“体检”验收,http://finance.people.com.cn/n1/2025/0606/c1004-40495330.html
2025-06-06 09:07:45,数千亿元电网投资 勾勒能源变革新版图,http://finance.people.com.cn/n1/2025/0606/c1004-40495296.html
2025-06-05 17:02:59,国网厦门供电公司举办“六五环境日”宣传活动,http://fj.people.com.cn/n2/2025/0605/c181466-41250888.html
2025-06-05 09:59:18,内蒙古在祖国北疆构筑起牢不可破的万里绿色长城,http://nm.people.com.cn/n2/2025/0605/c192247-41250326.html
2025-06-04 15:22:12,宁夏银川：“沙戈荒”光伏赋能绿色发展,http://pic.people.com.cn/n1/2025/0604/c1016-40493906.html
2025-06-04 14:00:51,国家电网有限公司发布《服务新能源发展报告2025》,http://finance.people.com.cn/n1/2025/0604/c1004-40493865.html
2025-06-04 10:51:17,何忠友在五师双河市调研,http://xj.people.com.cn/n2/2025/0604/c186332-41249249.html
